"","ccode","year","month","failed_coup","success_coup","coup","issue1"
"36857",373,1996,2,NA,NA,0,NA
"36858",373,1996,3,NA,NA,0,NA
"36859",373,1996,4,NA,NA,0,NA
"36860",373,1996,5,NA,NA,0,NA
"36861",373,1996,6,NA,NA,0,NA
"36862",373,1996,7,NA,NA,0,NA
"36863",373,1996,8,NA,NA,0,NA
"36864",373,1996,9,NA,NA,0,NA
"36865",373,1996,10,NA,NA,0,NA
"36866",373,1996,11,NA,NA,0,NA
"36867",373,1996,12,NA,NA,0,NA
"36868",373,1997,1,NA,NA,0,NA
"36869",373,1997,2,NA,NA,0,NA
"36870",373,1997,3,NA,NA,0,NA
"36871",373,1997,4,NA,NA,0,NA
"36872",373,1997,5,NA,NA,0,NA
"36873",373,1997,6,NA,NA,0,NA
"36874",373,1997,7,NA,NA,0,NA
"36875",373,1997,8,NA,NA,0,NA
"36876",373,1997,9,NA,NA,0,NA
"36877",373,1997,10,NA,NA,0,NA
"36878",373,1997,11,NA,NA,0,NA
"36879",373,1997,12,NA,NA,0,NA
"36880",373,1998,1,NA,NA,0,NA
"36881",373,1998,2,NA,NA,0,NA
"36882",373,1998,3,NA,NA,0,NA
"36883",373,1998,4,NA,NA,0,NA
"36884",373,1998,5,NA,NA,0,NA
"36885",373,1998,6,NA,NA,0,NA
"36886",373,1998,7,NA,NA,0,NA
"36887",373,1998,8,NA,NA,0,NA
"36888",373,1998,9,NA,NA,0,NA
"36889",373,1998,10,NA,NA,0,NA
"36890",373,1998,11,NA,NA,0,NA
"36891",373,1998,12,NA,NA,0,NA
"36892",373,1999,1,NA,NA,0,NA
"36893",373,1999,2,NA,NA,0,NA
"36894",373,1999,3,NA,NA,0,NA
"36895",373,1999,4,NA,NA,0,NA
"36896",373,1999,5,NA,NA,0,NA
"36897",373,1999,6,NA,NA,0,NA
"36898",373,1999,7,NA,NA,0,NA
"36899",373,1999,8,NA,NA,0,NA
"36900",373,1999,9,NA,NA,0,NA
"36901",373,1999,10,NA,NA,0,NA
"36902",373,1999,11,NA,NA,0,NA
"36903",373,1999,12,NA,NA,0,NA
"36904",373,2000,1,NA,NA,0,NA
"36905",373,2000,2,NA,NA,0,NA
"36906",373,2000,3,NA,NA,0,NA
"36907",373,2000,4,NA,NA,0,NA
"36908",373,2000,5,NA,NA,0,NA
"36909",373,2000,6,NA,NA,0,NA
"36910",373,2000,7,NA,NA,0,NA
"36911",373,2000,8,NA,NA,0,NA
"36912",373,2000,9,NA,NA,0,NA
"36913",373,2000,10,NA,NA,0,NA
"36914",373,2000,11,NA,NA,0,NA
"36915",373,2000,12,NA,NA,0,NA
"36916",373,2001,1,NA,NA,0,NA
"36917",373,2001,2,NA,NA,0,NA
"36918",373,2001,3,NA,NA,0,NA
"36919",373,2001,4,NA,NA,0,NA
"36920",373,2001,5,NA,NA,0,NA
"36921",373,2001,6,NA,NA,0,NA
"36922",373,2001,7,NA,NA,0,NA
"36923",373,2001,8,NA,NA,0,NA
"36924",373,2001,9,NA,NA,0,NA
"36925",373,2001,10,NA,NA,0,NA
"36926",373,2001,11,NA,NA,0,NA
"36927",373,2001,12,NA,NA,0,NA
"36928",373,2002,1,NA,NA,0,NA
"36929",373,2002,2,NA,NA,0,NA
"36930",373,2002,3,NA,NA,0,NA
"36931",373,2002,4,NA,NA,0,NA
"36932",373,2002,5,NA,NA,0,NA
"36933",373,2002,6,NA,NA,0,NA
"36934",373,2002,7,NA,NA,0,NA
"36935",373,2002,8,NA,NA,0,NA
"36936",373,2002,9,NA,NA,0,NA
"36937",373,2002,10,NA,NA,0,NA
"36938",373,2002,11,NA,NA,0,NA
"36939",373,2002,12,NA,NA,0,NA
"36940",373,2003,1,NA,NA,0,NA
"36941",373,2003,2,NA,NA,0,NA
"36942",373,2003,3,NA,NA,0,NA
"36943",373,2003,4,NA,NA,0,NA
"36944",373,2003,5,NA,NA,0,NA
"36945",373,2003,6,NA,NA,0,NA
"36946",373,2003,7,NA,NA,0,NA
"36947",373,2003,8,NA,NA,0,NA
"36948",373,2003,9,NA,NA,0,NA
"36949",373,2003,10,NA,NA,0,NA
"36950",373,2003,11,NA,NA,0,NA
"36951",373,2003,12,NA,NA,0,NA
"36952",373,2004,1,NA,NA,0,NA
"36953",373,2004,2,NA,NA,0,NA
"36954",373,2004,3,NA,NA,0,NA
"36955",373,2004,4,NA,NA,0,NA
"36956",373,2004,5,NA,NA,0,NA
"36957",373,2004,6,NA,NA,0,NA
"36958",373,2004,7,NA,NA,0,NA
"36959",373,2004,8,NA,NA,0,NA
"36960",373,2004,9,NA,NA,0,NA
"36961",373,2004,10,NA,NA,0,NA
"36962",373,2004,11,NA,NA,0,NA
"36963",373,2004,12,NA,NA,0,NA
"36964",373,2005,1,NA,NA,0,NA
"36965",373,2005,2,NA,NA,0,NA
"36966",373,2005,3,NA,NA,0,NA
"36967",373,2005,4,NA,NA,0,NA
"36968",373,2005,5,NA,NA,0,NA
"36969",373,2005,6,NA,NA,0,NA
"36970",373,2005,7,NA,NA,0,NA
"36971",373,2005,8,NA,NA,0,NA
"36972",373,2005,9,NA,NA,0,NA
"36973",373,2005,10,NA,NA,0,NA
"36974",373,2005,11,NA,NA,0,NA
"36975",373,2005,12,NA,NA,0,NA
"36976",373,2006,1,NA,NA,0,NA
"36977",373,2006,2,NA,NA,0,NA
"36978",373,2006,3,NA,NA,0,NA
"36979",373,2006,4,NA,NA,0,NA
"36980",373,2006,5,NA,NA,0,NA
"36981",373,2006,6,NA,NA,0,NA
"36982",373,2006,7,NA,NA,0,NA
"36983",373,2006,8,NA,NA,0,NA
"36984",373,2006,9,NA,NA,0,NA
"36985",373,2006,10,NA,NA,0,NA
"36986",373,2006,11,NA,NA,0,NA
"36987",373,2006,12,NA,NA,0,NA
"36988",373,2007,1,NA,NA,0,NA
"36989",373,2007,2,NA,NA,0,NA
"36990",373,2007,3,NA,NA,0,NA
"36991",373,2007,4,NA,NA,0,NA
"36992",373,2007,5,NA,NA,0,NA
"36993",373,2007,6,NA,NA,0,NA
"36994",373,2007,7,NA,NA,0,NA
"36995",373,2007,8,NA,NA,0,NA
"36996",373,2007,9,NA,NA,0,NA
"36997",373,2007,10,NA,NA,0,NA
"36998",373,2007,11,NA,NA,0,NA
"36999",373,2007,12,NA,NA,0,NA
"37000",373,2008,1,NA,NA,0,NA
"37001",373,2008,2,NA,NA,0,NA
"37002",373,2008,3,NA,NA,0,NA
"37003",373,2008,4,NA,NA,0,NA
"37004",373,2008,5,NA,NA,0,NA
"37005",373,2008,6,NA,NA,0,NA
"37006",373,2008,7,NA,NA,0,NA
"37007",373,2008,8,NA,NA,0,NA
"37008",373,2008,9,NA,NA,0,NA
"37009",373,2008,10,NA,NA,0,NA
"37010",373,2008,11,NA,NA,0,NA
"37011",373,2008,12,NA,NA,0,NA
"37012",373,2009,1,NA,NA,0,NA
"37013",373,2009,2,NA,NA,0,NA
"37014",373,2009,3,NA,NA,0,NA
"37015",373,2009,4,NA,NA,0,NA
"37016",373,2009,5,NA,NA,0,NA
"37017",373,2009,6,NA,NA,0,NA
"37018",373,2009,7,NA,NA,0,NA
"37019",373,2009,8,NA,NA,0,NA
"37020",373,2009,9,NA,NA,0,NA
"37021",373,2009,10,NA,NA,0,NA
"37022",373,2009,11,NA,NA,0,NA
"37023",373,2009,12,NA,NA,0,NA
"37024",373,2010,1,NA,NA,0,NA
"37025",373,2010,2,NA,NA,0,NA
"37026",373,2010,3,NA,NA,0,NA
"37027",373,2010,4,NA,NA,0,NA
"37028",373,2010,5,NA,NA,0,NA
"37029",373,2010,6,NA,NA,0,NA
"37030",373,2010,7,NA,NA,0,NA
"37031",373,2010,8,NA,NA,0,NA
"37032",373,2010,9,NA,NA,0,NA
"37033",373,2010,10,NA,NA,0,NA
"37034",373,2010,11,NA,NA,0,NA
"37035",373,2010,12,NA,NA,0,NA
"37036",373,2011,1,NA,NA,0,NA
"37037",373,2011,2,NA,NA,0,NA
"37038",373,2011,3,NA,NA,0,NA
"37039",373,2011,4,NA,NA,0,NA
"37040",373,2011,5,NA,NA,0,NA
"37041",373,2011,6,NA,NA,0,NA
"37042",373,2011,7,NA,NA,0,NA
"37043",373,2011,8,NA,NA,0,NA
"37044",373,2011,9,NA,NA,0,NA
"37045",373,2011,10,NA,NA,0,NA
"37046",373,2011,11,NA,NA,0,NA
"37047",373,2011,12,NA,NA,0,NA
"37048",373,2012,1,NA,NA,0,NA
"37049",373,2012,2,NA,NA,0,NA
"37050",373,2012,3,NA,NA,0,NA
"37051",373,2012,4,NA,NA,0,NA
"37052",373,2012,5,NA,NA,0,NA
"37053",373,2012,6,NA,NA,0,NA
"37054",373,2012,7,NA,NA,0,NA
"37055",373,2012,8,NA,NA,0,NA
"37056",373,2012,9,NA,NA,0,NA
"37057",373,2012,10,NA,NA,0,NA
"37058",373,2012,11,NA,NA,0,NA
"37059",373,2012,12,NA,NA,0,NA
"37060",373,2013,1,NA,NA,0,NA
"37061",373,2013,2,NA,NA,0,NA
"37062",373,2013,3,NA,NA,0,NA
"37063",373,2013,4,NA,NA,0,NA
"37064",373,2013,5,NA,NA,0,NA
"37065",373,2013,6,NA,NA,0,NA
"37066",373,2013,7,NA,NA,0,NA
"37067",373,2013,8,NA,NA,0,NA
"37068",373,2013,9,NA,NA,0,NA
"37069",373,2013,10,NA,NA,0,NA
"37070",373,2013,11,NA,NA,0,NA
"37071",373,2013,12,NA,NA,0,NA
"37072",373,2014,1,NA,NA,0,NA
"37073",373,2014,2,NA,NA,0,NA
"37074",373,2014,3,NA,NA,0,NA
"37075",373,2014,4,NA,NA,0,NA
"37076",373,2014,5,NA,NA,0,NA
"37077",373,2014,6,NA,NA,0,NA
"37078",373,2014,7,NA,NA,0,NA
"37079",373,2014,8,NA,NA,0,NA
"37080",373,2014,9,NA,NA,0,NA
"37081",373,2014,10,NA,NA,0,NA
"37082",373,2014,11,NA,NA,0,NA
"37083",373,2014,12,NA,NA,0,NA
"37084",373,2015,1,NA,NA,0,NA
"37085",373,2015,2,NA,NA,0,NA
"37086",373,2015,3,NA,NA,0,NA
"37087",373,2015,4,NA,NA,0,NA
"37088",373,2015,5,NA,NA,0,NA
"37089",373,2015,6,NA,NA,0,NA
"37090",373,2015,7,NA,NA,0,NA
"37091",373,2015,8,NA,NA,0,NA
"37092",373,2015,9,NA,NA,0,NA
"37093",373,2015,10,NA,NA,0,NA
"37094",373,2015,11,NA,NA,0,NA
"37095",373,2015,12,NA,NA,0,NA
"37096",373,2016,1,NA,NA,0,NA
"37097",373,2016,2,NA,NA,0,NA
"37098",373,2016,3,NA,NA,0,NA
"37099",373,2016,4,NA,NA,0,NA
"37100",373,2016,5,NA,NA,0,NA
"37101",373,2016,6,NA,NA,0,NA
"37102",373,2016,7,NA,NA,0,NA
"37103",373,2016,8,NA,NA,0,NA
"37104",373,2016,9,NA,NA,0,NA
"37105",373,2016,10,NA,NA,0,NA
"37106",373,2016,11,NA,NA,0,NA
"37107",373,2016,12,NA,NA,0,NA
"37108",373,2017,1,NA,NA,0,NA
"37109",373,2017,2,NA,NA,0,NA
"37110",373,2017,3,NA,NA,0,NA
"37111",373,2017,4,NA,NA,0,NA
"37112",373,2017,5,NA,NA,0,NA
"37113",373,2017,6,NA,NA,0,NA
"37114",373,2017,7,NA,NA,0,NA
"37115",373,2017,8,NA,NA,0,NA
"37116",373,2017,9,NA,NA,0,NA
"37117",373,2017,10,NA,NA,0,NA
"37118",373,2017,11,NA,NA,0,NA
"37119",373,2017,12,NA,NA,0,NA
"37120",373,2018,1,NA,NA,0,NA
"37121",373,2018,2,NA,NA,0,NA
"37122",373,2018,3,NA,NA,0,NA
"37123",373,2018,4,NA,NA,0,NA
"37124",373,2018,5,NA,NA,0,NA
"37125",373,2018,6,NA,NA,0,NA
"37126",373,2018,7,NA,NA,0,NA
"37127",373,2018,8,NA,NA,0,NA
"37128",373,2018,9,NA,NA,0,NA
"37129",373,2018,10,NA,NA,0,NA
"37130",373,2018,11,NA,NA,0,NA
"37131",373,2018,12,NA,NA,0,NA
"37132",373,2019,1,NA,NA,0,NA
"37133",373,2019,2,NA,NA,0,NA
"37134",373,2019,3,NA,NA,0,NA
"37135",373,2019,4,NA,NA,0,NA
"37136",373,2019,5,NA,NA,0,NA
"37137",373,2019,6,NA,NA,0,NA
"37138",373,2019,7,NA,NA,0,NA
"37139",373,2019,8,NA,NA,0,NA
"37140",373,2019,9,NA,NA,0,NA
"37141",373,2019,10,NA,NA,0,NA
"37142",373,2019,11,NA,NA,0,NA
"37143",373,2019,12,NA,NA,0,NA
"37144",373,2020,1,NA,NA,0,NA
"37145",373,2020,2,NA,NA,0,NA
"37146",373,2020,3,NA,NA,0,NA
"37147",373,2020,4,NA,NA,0,NA
"37148",373,2020,5,NA,NA,0,NA
"37149",373,2020,6,NA,NA,0,NA
"37150",373,2020,7,NA,NA,0,NA
"37151",373,2020,8,NA,NA,0,NA
"37152",373,2020,9,NA,NA,0,NA
"37153",373,2020,10,NA,NA,0,NA
"37154",373,2020,11,NA,NA,0,NA
"37155",373,2020,12,NA,NA,0,NA
"37156",373,2021,1,NA,NA,0,NA
"37157",373,2021,2,NA,NA,0,NA
"37158",373,2021,3,NA,NA,0,NA
"37159",373,2021,4,NA,NA,0,NA
"37160",373,2021,5,NA,NA,0,NA
"37161",373,2021,6,NA,NA,0,NA
"37162",373,2021,7,NA,NA,0,NA
"37163",373,2021,8,NA,NA,0,NA
"37164",373,2021,9,NA,NA,0,NA
"37165",373,2021,10,NA,NA,0,NA
"37166",373,2021,11,NA,NA,0,NA
"37167",373,2021,12,NA,NA,0,NA
"37168",373,2022,1,NA,NA,0,NA
"37169",373,2022,2,NA,NA,0,NA
"37170",373,2022,3,NA,NA,0,NA
"37171",373,2022,4,NA,NA,0,NA
"37172",373,2022,5,NA,NA,0,NA
"37173",373,2022,6,NA,NA,0,NA
"37174",373,2022,7,NA,NA,0,NA
"37175",373,2022,8,NA,NA,0,NA
"37176",373,2022,9,NA,NA,0,NA
"37177",373,2022,10,NA,NA,0,NA
"37178",373,2022,11,NA,NA,0,NA
"37179",373,2022,12,NA,NA,0,NA
"37180",40,1957,9,1,NA,1,NA
"37181",40,1957,10,NA,NA,0,NA
"37182",40,1957,11,NA,NA,0,NA
"37183",40,1957,12,NA,NA,0,NA
"37184",40,1958,1,NA,NA,0,NA
"37185",40,1958,2,NA,NA,0,NA
"37186",40,1958,3,NA,NA,0,NA
"37187",40,1958,4,NA,NA,0,NA
"37188",40,1958,5,NA,NA,0,NA
"37189",40,1958,6,NA,NA,0,NA
"37190",40,1958,7,NA,NA,0,NA
"37191",40,1958,8,NA,NA,0,NA
"37192",40,1958,9,NA,NA,0,NA
"37193",40,1958,10,NA,NA,0,NA
"37194",40,1958,11,NA,NA,0,NA
"37195",40,1958,12,NA,NA,0,NA
"37196",40,1959,1,NA,NA,0,NA
"37197",40,1959,2,NA,NA,0,NA
"37198",40,1959,3,NA,NA,0,NA
"37199",40,1959,4,NA,NA,0,NA
"37200",40,1959,5,NA,NA,0,NA
"37201",40,1959,6,NA,NA,0,"4"
"37202",40,1959,7,NA,NA,0,NA
"37203",40,1959,8,NA,NA,0,NA
"37204",40,1959,9,NA,NA,0,NA
"37205",40,1959,10,NA,NA,0,NA
"37206",40,1959,11,NA,NA,0,NA
"37207",40,1959,12,NA,NA,0,NA
"37208",40,1960,1,NA,NA,0,NA
"37209",40,1960,2,NA,NA,0,NA
"37210",40,1960,3,NA,NA,0,NA
"37211",40,1960,4,NA,NA,0,NA
"37212",40,1960,5,NA,NA,0,NA
"37213",40,1960,6,NA,NA,0,NA
"37214",40,1960,7,NA,NA,0,NA
"37215",40,1960,8,NA,NA,0,NA
"37216",40,1960,9,NA,NA,0,NA
"37217",40,1960,10,NA,NA,0,NA
"37218",40,1960,11,NA,NA,0,NA
"37219",40,1960,12,NA,NA,0,NA
"37220",40,1961,1,NA,NA,0,NA
"37221",40,1961,2,NA,NA,0,NA
"37222",40,1961,3,NA,NA,0,NA
"37223",40,1961,4,NA,NA,0,NA
"37224",40,1961,5,NA,NA,0,NA
"37225",40,1961,6,NA,NA,0,NA
"37226",40,1961,7,NA,NA,0,NA
"37227",40,1961,8,NA,NA,0,NA
"37228",40,1961,9,NA,NA,0,NA
"37229",40,1961,10,NA,NA,0,NA
"37230",40,1961,11,NA,NA,0,NA
"37231",40,1961,12,NA,NA,0,NA
"37232",40,1962,1,NA,NA,0,NA
"37233",40,1962,2,NA,NA,0,NA
"37234",40,1962,3,NA,NA,0,NA
"37235",40,1962,4,NA,NA,0,NA
"37236",40,1962,5,NA,NA,0,NA
"37237",40,1962,6,NA,NA,0,NA
"37238",40,1962,7,NA,NA,0,NA
"37239",40,1962,8,NA,NA,0,NA
"37240",40,1962,9,NA,NA,0,NA
"37241",40,1962,10,NA,NA,0,NA
"37242",40,1962,11,NA,NA,0,NA
"37243",40,1962,12,NA,NA,0,NA
"37244",40,1963,1,NA,NA,0,NA
"37245",40,1963,2,NA,NA,0,NA
"37246",40,1963,3,NA,NA,0,NA
"37247",40,1963,4,NA,NA,0,NA
"37248",40,1963,5,NA,NA,0,NA
"37249",40,1963,6,NA,NA,0,NA
"37250",40,1963,7,NA,NA,0,NA
"37251",40,1963,8,NA,NA,0,NA
"37252",40,1963,9,NA,NA,0,NA
"37253",40,1963,10,NA,NA,0,NA
"37254",40,1963,11,NA,NA,0,NA
"37255",40,1963,12,NA,NA,0,NA
"37256",40,1964,1,NA,NA,0,NA
"37257",40,1964,2,NA,NA,0,NA
"37258",40,1964,3,NA,NA,0,NA
"37259",40,1964,4,NA,NA,0,NA
"37260",40,1964,5,NA,NA,0,NA
"37261",40,1964,6,NA,NA,0,NA
"37262",40,1964,7,NA,NA,0,NA
"37263",40,1964,8,NA,NA,0,NA
"37264",40,1964,9,NA,NA,0,NA
"37265",40,1964,10,NA,NA,0,NA
"37266",40,1964,11,NA,NA,0,NA
"37267",40,1964,12,NA,NA,0,NA
"37268",40,1965,1,NA,NA,0,NA
"37269",40,1965,2,NA,NA,0,NA
"37270",40,1965,3,NA,NA,0,NA
"37271",40,1965,4,NA,NA,0,NA
"37272",40,1965,5,NA,NA,0,NA
"37273",40,1965,6,NA,NA,0,NA
"37274",40,1965,7,NA,NA,0,NA
"37275",40,1965,8,NA,NA,0,NA
"37276",40,1965,9,NA,NA,0,NA
"37277",40,1965,10,NA,NA,0,NA
"37278",40,1965,11,NA,NA,0,NA
"37279",40,1965,12,NA,NA,0,NA
"37280",40,1966,1,NA,NA,0,NA
"37281",40,1966,2,NA,NA,0,NA
"37282",40,1966,3,NA,NA,0,NA
"37283",40,1966,4,NA,NA,0,NA
"37284",40,1966,5,NA,NA,0,NA
"37285",40,1966,6,NA,NA,0,NA
"37286",40,1966,7,NA,NA,0,NA
"37287",40,1966,8,NA,NA,0,NA
"37288",40,1966,9,NA,NA,0,NA
"37289",40,1966,10,NA,NA,0,NA
"37290",40,1966,11,NA,NA,0,NA
"37291",40,1966,12,NA,NA,0,NA
"37292",40,1967,1,NA,NA,0,NA
"37293",40,1967,2,NA,NA,0,NA
"37294",40,1967,3,NA,NA,0,NA
"37295",40,1967,4,NA,NA,0,NA
"37296",40,1967,5,NA,NA,0,NA
"37297",40,1967,6,NA,NA,0,NA
"37298",40,1967,7,NA,NA,0,NA
"37299",40,1967,8,NA,NA,0,NA
"37300",40,1967,9,NA,NA,0,NA
"37301",40,1967,10,NA,NA,0,NA
"37302",40,1967,11,NA,NA,0,NA
"37303",40,1967,12,NA,NA,0,NA
"37304",40,1968,1,NA,NA,0,NA
"37305",40,1968,2,NA,NA,0,NA
"37306",40,1968,3,NA,NA,0,NA
"37307",40,1968,4,NA,NA,0,NA
"37308",40,1968,5,NA,NA,0,NA
"37309",40,1968,6,NA,NA,0,NA
"37310",40,1968,7,NA,NA,0,NA
"37311",40,1968,8,NA,NA,0,NA
"37312",40,1968,9,NA,NA,0,NA
"37313",40,1968,10,NA,NA,0,NA
"37314",40,1968,11,NA,NA,0,NA
"37315",40,1968,12,NA,NA,0,NA
"37316",40,1969,1,NA,NA,0,NA
"37317",40,1969,2,NA,NA,0,NA
"37318",40,1969,3,NA,NA,0,NA
"37319",40,1969,4,NA,NA,0,NA
"37320",40,1969,5,NA,NA,0,NA
"37321",40,1969,6,NA,NA,0,NA
"37322",40,1969,7,NA,NA,0,NA
"37323",40,1969,8,NA,NA,0,NA
"37324",40,1969,9,NA,NA,0,NA
"37325",40,1969,10,NA,NA,0,NA
"37326",40,1969,11,NA,NA,0,NA
"37327",40,1969,12,NA,NA,0,NA
"37328",40,1970,1,NA,NA,0,NA
"37329",40,1970,2,NA,NA,0,NA
"37330",40,1970,3,NA,NA,0,NA
"37331",40,1970,4,NA,NA,0,NA
"37332",40,1970,5,NA,NA,0,NA
"37333",40,1970,6,NA,NA,0,NA
"37334",40,1970,7,NA,NA,0,NA
"37335",40,1970,8,NA,NA,0,NA
"37336",40,1970,9,NA,NA,0,NA
"37337",40,1970,10,NA,NA,0,NA
"37338",40,1970,11,NA,NA,0,NA
"37339",40,1970,12,NA,NA,0,NA
"37340",40,1971,1,NA,NA,0,NA
"37341",40,1971,2,NA,NA,0,NA
"37342",40,1971,3,NA,NA,0,NA
"37343",40,1971,4,NA,NA,0,NA
"37344",40,1971,5,NA,NA,0,NA
"37345",40,1971,6,NA,NA,0,NA
"37346",40,1971,7,NA,NA,0,NA
"37347",40,1971,8,NA,NA,0,NA
"37348",40,1971,9,NA,NA,0,NA
"37349",40,1971,10,NA,NA,0,NA
"37350",40,1971,11,NA,NA,0,NA
"37351",40,1971,12,NA,NA,0,NA
"37352",40,1972,1,NA,NA,0,NA
"37353",40,1972,2,NA,NA,0,NA
"37354",40,1972,3,NA,NA,0,NA
"37355",40,1972,4,NA,NA,0,NA
"37356",40,1972,5,NA,NA,0,NA
"37357",40,1972,6,NA,NA,0,NA
"37358",40,1972,7,NA,NA,0,NA
"37359",40,1972,8,NA,NA,0,NA
"37360",40,1972,9,NA,NA,0,NA
"37361",40,1972,10,NA,NA,0,NA
"37362",40,1972,11,NA,NA,0,NA
"37363",40,1972,12,NA,NA,0,NA
"37364",40,1973,1,NA,NA,0,NA
"37365",40,1973,2,NA,NA,0,NA
"37366",40,1973,3,NA,NA,0,NA
"37367",40,1973,4,NA,NA,0,NA
"37368",40,1973,5,NA,NA,0,NA
"37369",40,1973,6,NA,NA,0,NA
"37370",40,1973,7,NA,NA,0,NA
"37371",40,1973,8,NA,NA,0,NA
"37372",40,1973,9,NA,NA,0,NA
"37373",40,1973,10,NA,NA,0,NA
"37374",40,1973,11,NA,NA,0,NA
"37375",40,1973,12,NA,NA,0,NA
"37376",40,1974,1,NA,NA,0,NA
"37377",40,1974,2,NA,NA,0,NA
"37378",40,1974,3,NA,NA,0,NA
"37379",40,1974,4,NA,NA,0,NA
"37380",40,1974,5,NA,NA,0,NA
"37381",40,1974,6,NA,NA,0,NA
"37382",40,1974,7,NA,NA,0,NA
"37383",40,1974,8,NA,NA,0,NA
"37384",40,1974,9,NA,NA,0,NA
"37385",40,1974,10,NA,NA,0,NA
"37386",40,1974,11,NA,NA,0,NA
"37387",40,1974,12,NA,NA,0,NA
"37388",40,1975,1,NA,NA,0,NA
"37389",40,1975,2,NA,NA,0,NA
"37390",40,1975,3,NA,NA,0,NA
"37391",40,1975,4,NA,NA,0,NA
"37392",40,1975,5,NA,NA,0,NA
"37393",40,1975,6,NA,NA,0,NA
"37394",40,1975,7,NA,NA,0,NA
"37395",40,1975,8,NA,NA,0,NA
"37396",40,1975,9,NA,NA,0,NA
"37397",40,1975,10,NA,NA,0,NA
"37398",40,1975,11,NA,NA,0,NA
"37399",40,1975,12,NA,NA,0,NA
"37400",40,1976,1,NA,NA,0,NA
"37401",40,1976,2,NA,NA,0,NA
"37402",40,1976,3,NA,NA,0,NA
"37403",40,1976,4,NA,NA,0,NA
"37404",40,1976,5,NA,NA,0,NA
"37405",40,1976,6,NA,NA,0,NA
"37406",40,1976,7,NA,NA,0,NA
"37407",40,1976,8,NA,NA,0,NA
"37408",40,1976,9,NA,NA,0,NA
"37409",40,1976,10,NA,NA,0,NA
"37410",40,1976,11,NA,NA,0,NA
"37411",40,1976,12,NA,NA,0,NA
"37412",40,1977,1,NA,NA,0,NA
"37413",40,1977,2,NA,NA,0,NA
"37414",40,1977,3,NA,NA,0,NA
"37415",40,1977,4,NA,NA,0,NA
"37416",40,1977,5,NA,NA,0,NA
"37417",40,1977,6,NA,NA,0,NA
"37418",40,1977,7,NA,NA,0,NA
"37419",40,1977,8,NA,NA,0,NA
"37420",40,1977,9,NA,NA,0,NA
"37421",40,1977,10,NA,NA,0,NA
"37422",40,1977,11,NA,NA,0,NA
"37423",40,1977,12,NA,NA,0,NA
"37424",40,1978,1,NA,NA,0,NA
"37425",40,1978,2,NA,NA,0,NA
"37426",40,1978,3,NA,NA,0,NA
"37427",40,1978,4,NA,NA,0,NA
"37428",40,1978,5,NA,NA,0,NA
"37429",40,1978,6,NA,NA,0,NA
"37430",40,1978,7,NA,NA,0,NA
"37431",40,1978,8,NA,NA,0,NA
"37432",40,1978,9,NA,NA,0,NA
"37433",40,1978,10,NA,NA,0,NA
"37434",40,1978,11,NA,NA,0,NA
"37435",40,1978,12,NA,NA,0,NA
"37436",40,1979,1,NA,NA,0,NA
"37437",40,1979,2,NA,NA,0,NA
"37438",40,1979,3,NA,NA,0,NA
"37439",40,1979,4,NA,NA,0,NA
"37440",40,1979,5,NA,NA,0,NA
"37441",40,1979,6,NA,NA,0,NA
"37442",40,1979,7,NA,NA,0,NA
"37443",40,1979,8,NA,NA,0,NA
"37444",40,1979,9,NA,NA,0,NA
"37445",40,1979,10,NA,NA,0,NA
"37446",40,1979,11,NA,NA,0,NA
"37447",40,1979,12,NA,NA,0,NA
"37448",40,1980,1,NA,NA,0,"1"
"37449",40,1980,2,NA,NA,0,NA
"37450",40,1980,3,NA,NA,0,NA
"37451",40,1980,4,NA,NA,0,NA
"37452",40,1980,5,NA,NA,0,NA
"37453",40,1980,6,NA,NA,0,NA
"37454",40,1980,7,NA,NA,0,NA
"37455",40,1980,8,NA,NA,0,NA
"37456",40,1980,9,NA,NA,0,NA
"37457",40,1980,10,NA,NA,0,NA
"37458",40,1980,11,NA,NA,0,NA
"37459",40,1980,12,NA,NA,0,NA
"37460",40,1981,1,NA,NA,0,NA
"37461",40,1981,2,NA,NA,0,NA
"37462",40,1981,3,NA,NA,0,NA
"37463",40,1981,4,NA,NA,0,NA
"37464",40,1981,5,NA,NA,0,NA
"37465",40,1981,6,NA,NA,0,NA
"37466",40,1981,7,NA,NA,0,NA
"37467",40,1981,8,NA,NA,0,NA
"37468",40,1981,9,NA,NA,0,NA
"37469",40,1981,10,NA,NA,0,NA
"37470",40,1981,11,NA,NA,0,NA
"37471",40,1981,12,NA,NA,0,NA
"37472",40,1982,1,NA,NA,0,NA
"37473",40,1982,2,NA,NA,0,NA
"37474",40,1982,3,NA,NA,0,NA
"37475",40,1982,4,NA,NA,0,NA
"37476",40,1982,5,NA,NA,0,NA
"37477",40,1982,6,NA,NA,0,NA
"37478",40,1982,7,NA,NA,0,NA
"37479",40,1982,8,NA,NA,0,NA
"37480",40,1982,9,NA,NA,0,NA
"37481",40,1982,10,NA,NA,0,NA
"37482",40,1982,11,NA,NA,0,NA
"37483",40,1982,12,NA,NA,0,NA
"37484",40,1983,1,NA,NA,0,NA
"37485",40,1983,2,NA,NA,0,NA
"37486",40,1983,3,NA,NA,0,NA
"37487",40,1983,4,NA,NA,0,NA
"37488",40,1983,5,NA,NA,0,NA
"37489",40,1983,6,NA,NA,0,NA
"37490",40,1983,7,NA,NA,0,NA
"37491",40,1983,8,NA,NA,0,NA
